2020-06-29 15:17:02,b'RT @Nuha_Ethiopian: Just dropped a #BlackLivesMatter #BlackDancersMatter Choreography Video with @BBDA_1124 \xe2\x9c\xa8\xe2\x9c\x8a\xf0\x9f\x8f\xbe\xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\n\xe2\x80\xa2\n\xe2\x80\xa2\nRetweet | Like | Shar\xe2\x80\xa6'
2020-06-29 15:17:02,"b'RT @laurenistiredok: **PLEASE RETWEET** Elijah Weatherspoon has been missing since June 25, 2020. He went on a boat where he was the only b\xe2\x80\xa6'"
2020-06-29 15:17:02,b'RT @Ntombi: Um. So this blew up. \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n\nNo SoundCloud here. #BlackLivesMatter #BlackTransLivesMatter #AllBlackLivesMatter Support Black wom\xe2\x80\xa6'
2020-06-29 15:17:02,"b""To media who KEEP pretending Trump doesn't know what he's doing. Trump's father was arrested at a KKK rally. A Trum\xe2\x80\xa6 https://t.co/8uxKWKk0ZQ"""
2020-06-29 15:17:01,b'RT @AttorneyCrump: George Floyd\xe2\x80\x99s death should\xe2\x80\x99ve been a WAKE UP call to police officers NATIONWIDE.. Yet they are STILL on our necks!! Sgt\xe2\x80\xa6'
2020-06-29 15:17:01,"b'RT @ComplexMusic: .@DaBabyDaBaby with a very moving rendition of the #BlackLivesMatter ""Rockstar"" remix. #BETAwards https://t.co/HMdEJ75dxm'"
2020-06-29 15:17:01,"b'RT @laurenistiredok: **PLEASE RETWEET** Elijah Weatherspoon has been missing since June 25, 2020. He went on a boat where he was the only b\xe2\x80\xa6'"
2020-06-29 15:17:01,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know why these aren\xe2\x80\x99t trending anymore, but across the country #BlackLivesMatter protests haven\xe2\x80\x99t stopped.\n\nThis\xe2\x80\xa6'"
2020-06-29 15:17:01,"b'RT @atrupar: Dan Crenshaw and Brian Kilmeade blame Texas coronavirus spike on #BlackLivesMatter protesters, not the state reopening busines\xe2\x80\xa6'"
2020-06-29 15:17:01,"b'RT @laurenistiredok: **PLEASE RETWEET** Elijah Weatherspoon has been missing since June 25, 2020. He went on a boat where he was the only b\xe2\x80\xa6'"
2020-06-29 15:17:01,"b'RT @bigbettyblack45: YOU, @JoyVBehar , ARE A RACIST!  YOU, JOY BEHAR, ARE A LIAR!  YOU, JOY BEHAR, ARE A HYPOCRITE!  YOU, JOY BEHAR, HAVE W\xe2\x80\xa6'"
2020-06-29 15:17:00,b'RT @PalayeRoyale: Wake up. \n\nBe the change; continue to use your voice for change. We need to continue to abolish hate; adopt love.\n\n#Black\xe2\x80\xa6'
